TC#,Section,Priority,Test Case,Steps,Expected Result,Status(PASS/FAIL/BLOCKED),mock data,Cross-Module Link,Settings need to set before entering to the module,Actual Result(What happened),Console Error(Copy-paste red text),Screenshot(Y/N),Notes,Journey Scenario,Why This Exists,Test Type,Role/Login,Supabase Verify,Playwright Spec,Defect ID
TC-P2C-019,2C Plan & Entitlement,P1,Hospital A's subscription and invoices are invisible to Hospital B,1) Sign in as the Hospital B administrator 2) Open /settings/plan as Hospital B 3) Query hospital_subscriptions and subscription_invoices through the API with no hospital filter,No Hospital A subscription or invoice row is returned.,,MOCK_DATA_BOOK Hospitals — Hospital A (Aarogya) and Hospital B (Sanjeevani),"Multi-tenancy, Accounts",Both QA tenants seeded,,,,,P2-Setup,"Invoices reveal what another hospital pays. In a market where the same consultant advises several hospitals, a pricing leak between tenants is commercially damaging and a contract breach.",Cross-Module,hospital_admin (Hospital B),subscription_invoices queried as the Hospital B admin → zero rows for Hospital A,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-020,2C Plan & Entitlement,P1,A receptionist cannot reach the Plan & Billing screen,1) Log in as receptionist (Hospital A) 2) Navigate directly to /settings/plan,"The route is blocked — redirected away, or an explicit access-denied message. No invoice amounts render.",,"MOCK_DATA_BOOK Staff logins — receptionist (Hospital A), Ms. Divya Sharma","Accounts, Plan gating",Tier 0 roles configured (Phase 1 §1E),,,,,P2-Setup,"This screen exposes what the hospital pays and can trigger an upgrade purchase. Both belong to the administrator, not the front desk.",RBAC,receptionist (Hospital A),None — route guard behaviour,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-021,2C Plan & Entitlement,P2,AI Features screen loads with all seven feature toggles,1) Open /settings/ai-features 2) Count the feature toggles,"Seven toggles render — Clinical Note Drafting, Discharge Summary, Differential Diagnosis, ICD-10 Code Suggestions, Radiology Impression, Voice Dictation and Executive Digest. No red console errors.",,AI_FEATURES in SettingsAIFeaturesPage — 7 keys,"AI Suite, OPD, IPD, Radiology",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"This is the second of the three gates SETTINGS_PREREQ_MATRIX names on every AI button — plan entitlement, this hospital toggle, and the AI budget. A missing toggle means a feature that can never be switched on.",Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags holds all 7 keys,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-022,2C Plan & Entitlement,P3,The enabled-feature count reflects the toggles,"1) Open /settings/ai-features 2) Read the ""N of 7 AI features enabled"" summary 3) Toggle one feature off 4) Re-read the summary",The count updates immediately to match the number of enabled toggles.,,AI_FEATURES in SettingsAIFeaturesPage — 7 keys,AI Suite,Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"The count is the at-a-glance answer to ""how much AI is switched on here"", which is the first question a DPDP or CDSCO reviewer asks. A stale count misrepresents the hospital's own posture.",Positive,hospital_admin (Hospital A),None — reads the live count,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-023,2C Plan & Entitlement,P1,The doctor attestation policy is stated on the screen,1) Open /settings/ai-features 2) Read the policy text,"The screen states that all AI-generated clinical content requires doctor attestation before it is saved, and that attestations are logged with the doctor's identity.",,The attestation policy text on SettingsAIFeaturesPage,"AI Suite, Quality, MRD",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"Human-in-the-loop attestation is what keeps these features below the CDSCO SaMD threshold that would require device registration. The policy has to be visible to the person switching the features on, not buried in a contract.",Positive,hospital_admin (Hospital A),None — reads the policy text,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-024,2C Plan & Entitlement,P1,Features on a clinical decision path are marked as critical,1) Open /settings/ai-features 2) Identify which features carry a critical marker,"Clinical Note Drafting, Discharge Summary, Differential Diagnosis and Radiology Impression are marked critical. Executive Digest is not.",,AI_FEATURES in SettingsAIFeaturesPage — the critical flag,"AI Suite, Quality",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,An administrator switching on Differential Diagnosis is making a patient-safety decision; switching on Executive Digest is not. Presenting them identically invites the clinical ones to be enabled without thought.,Positive,hospital_admin (Hospital A),None — reads the critical markers,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-025,2C Plan & Entitlement,P1,Saving writes ai_feature_flags to the hospital row,1) Open /settings/ai-features 2) Toggle Executive Digest off 3) Click Save 4) Check the hospital row,"hospitals.ai_feature_flags reflects the toggle state, with executive_digest false.",,AI_FEATURES — executive_digest toggled off,AI Suite,Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,This toggle is a real gate on whether an AI button renders at all. A save that does not persist means a hospital believes it has disabled a clinical AI feature while doctors continue to see it.,Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags->>'executive_digest' = 'false',e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-026,2C Plan & Entitlement,P1,A failed AI settings save does not report success,1) Open DevTools → Network 2) Open /settings/ai-features 3) Toggle a feature 4) Click Save 5) Compare the toast against the actual response,"A success toast appears only when the update succeeded. If the update is rejected, a destructive message says so.",,AI_FEATURES — any feature toggled,"AI Suite, Quality",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"handleSave awaits the Supabase update but never inspects its error, then toasts success unconditionally. If RLS rejects the write or the column is missing, the hospital is told its AI configuration saved when it did not — and on a clinical AI gate that is a safety-relevant false confirmation, not a cosmetic one.",Negative,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags actually changed whenever success was reported,e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-027,2C Plan & Entitlement,P1,"AI feature ""Clinical Note Drafting"" can be toggled off and stays off after a reload","1) Open /settings/ai-features 2) Toggle ""Clinical Note Drafting"" off 3) Click Save 4) Hard-reload the page 5) Re-read the toggle",hospitals.ai_feature_flags.clinical_note = false and the toggle still reads off after the reload.,,"AI_FEATURES in SettingsAIFeaturesPage — key ""clinical_note""","AI Suite, OPD, IPD, Radiology",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"Each key is stored as its own flag, so one can fail to persist while the others save. Switching this feature off must actually stop it: a drafted note becomes the legal clinical record once a doctor signs it.",Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags->>'clinical_note' = 'false',e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-028,2C Plan & Entitlement,P1,"AI feature ""Discharge Summary"" can be toggled off and stays off after a reload","1) Open /settings/ai-features 2) Toggle ""Discharge Summary"" off 3) Click Save 4) Hard-reload the page 5) Re-read the toggle",hospitals.ai_feature_flags.discharge_summary = false and the toggle still reads off after the reload.,,"AI_FEATURES in SettingsAIFeaturesPage — key ""discharge_summary""","AI Suite, OPD, IPD, Radiology",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"Each key is stored as its own flag, so one can fail to persist while the others save. Switching this feature off must actually stop it: the discharge summary is what the next treating doctor reads, often the only handover a patient carries.",Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags->>'discharge_summary' = 'false',e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-029,2C Plan & Entitlement,P1,"AI feature ""Differential Diagnosis"" can be toggled off and stays off after a reload","1) Open /settings/ai-features 2) Toggle ""Differential Diagnosis"" off 3) Click Save 4) Hard-reload the page 5) Re-read the toggle",hospitals.ai_feature_flags.differential_dx = false and the toggle still reads off after the reload.,,"AI_FEATURES in SettingsAIFeaturesPage — key ""differential_dx""","AI Suite, OPD, IPD, Radiology",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"Each key is stored as its own flag, so one can fail to persist while the others save. Switching this feature off must actually stop it: a suggested differential can anchor a clinician on the wrong diagnosis — the classic AI harm in this setting.",Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags->>'differential_dx' = 'false',e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-030,2C Plan & Entitlement,P2,"AI feature ""ICD-10 Code Suggestions"" can be toggled off and stays off after a reload","1) Open /settings/ai-features 2) Toggle ""ICD-10 Code Suggestions"" off 3) Click Save 4) Hard-reload the page 5) Re-read the toggle",hospitals.ai_feature_flags.icd_suggest = false and the toggle still reads off after the reload.,,"AI_FEATURES in SettingsAIFeaturesPage — key ""icd_suggest""","AI Suite, OPD, IPD, Radiology",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"Each key is stored as its own flag, so one can fail to persist while the others save. Switching this feature off must actually stop it: a wrong ICD code is a rejected insurance claim and a distorted morbidity return.",Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags->>'icd_suggest' = 'false',e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
TC-P2C-031,2C Plan & Entitlement,P1,"AI feature ""Radiology Impression"" can be toggled off and stays off after a reload","1) Open /settings/ai-features 2) Toggle ""Radiology Impression"" off 3) Click Save 4) Hard-reload the page 5) Re-read the toggle",hospitals.ai_feature_flags.radiology_impression = false and the toggle still reads off after the reload.,,"AI_FEATURES in SettingsAIFeaturesPage — key ""radiology_impression""","AI Suite, OPD, IPD, Radiology",Tier 0: hospital profile created; a subscription row exists for the tenant,,,,,P2-Setup,"Each key is stored as its own flag, so one can fail to persist while the others save. Switching this feature off must actually stop it: an AI impression a radiologist accepts without reading is a missed finding.",Positive,hospital_admin (Hospital A),hospitals where id = A → ai_feature_flags->>'radiology_impression' = 'false',e2e/phase-02-settings/P2C.plan-entitlement.spec.ts,
